,time,code,open,high,low,close,volume,amount,open_interest
9189,2011-01-04 15:00:00,szse.002449,44.1,45.99,44.1,45.25,20115.0,90918872.0,
9190,2011-01-05 15:00:00,szse.002449,45.9,45.9,44.83,45.62,11969.0,54305564.0,
9191,2011-01-06 15:00:00,szse.002449,45.62,45.75,43.8,44.0,16760.0,74746328.0,
9192,2011-01-10 15:00:00,szse.002449,43.1,43.6,41.22,41.23,28579.0,120489968.0,
9193,2011-01-11 15:00:00,szse.002449,41.22,41.58,39.9,40.55,23109.0,93845424.0,
9194,2011-01-12 15:00:00,szse.002449,40.56,41.5,39.8,40.84,9869.0,40163928.0,
9195,2011-01-13 15:00:00,szse.002449,41.0,41.77,40.82,41.09,7348.0,30255866.0,
9196,2011-01-14 15:00:00,szse.002449,41.0,41.0,39.8,40.0,9241.0,37127972.0,
9197,2011-01-17 15:00:00,szse.002449,39.5,39.8,38.18,38.94,20308.0,78922624.0,
9198,2011-01-18 15:00:00,szse.002449,38.95,39.66,38.46,39.43,9514.0,37262112.0,
9199,2011-01-19 15:00:00,szse.002449,39.38,40.37,39.11,40.25,8100.0,32304866.0,
9200,2011-01-20 15:00:00,szse.002449,40.2,40.62,38.2,38.59,8170.0,32212336.0,
9201,2011-01-21 15:00:00,szse.002449,38.03,39.68,38.03,38.57,8770.0,33975768.0,
9202,2011-01-24 15:00:00,szse.002449,38.81,38.98,36.88,37.0,14902.0,55694708.0,
9203,2011-01-25 15:00:00,szse.002449,37.0,38.02,36.32,38.0,8854.0,32875380.0,
9204,2011-01-26 15:00:00,szse.002449,38.0,38.97,37.38,38.42,5367.0,20710208.0,
9205,2011-01-27 15:00:00,szse.002449,38.4,39.28,37.61,39.15,6190.0,24023776.0,
9206,2011-01-28 15:00:00,szse.002449,39.2,40.2,38.42,40.2,9935.0,38954668.0,
9207,2011-01-31 15:00:00,szse.002449,40.0,41.6,39.8,40.85,11781.0,48346400.0,
9208,2011-02-01 15:00:00,szse.002449,40.85,41.25,40.25,40.25,3469.0,14067238.0,
9209,2011-02-09 15:00:00,szse.002449,40.0,40.75,39.41,40.42,4269.0,17061864.0,
9210,2011-02-10 15:00:00,szse.002449,40.42,41.7,39.94,41.6,6401.0,26304990.0,
9211,2011-02-11 15:00:00,szse.002449,41.6,41.9,40.9,41.27,12834.0,53047136.0,
9212,2011-02-14 15:00:00,szse.002449,41.26,42.19,40.7,42.0,22062.0,91831120.0,
9213,2011-02-15 15:00:00,szse.002449,42.2,42.48,41.63,41.84,17538.0,73766520.0,
9214,2011-02-16 15:00:00,szse.002449,41.6,42.26,41.06,41.89,14229.0,59455772.0,
9215,2011-02-17 15:00:00,szse.002449,42.0,43.09,41.84,42.35,18312.0,77902736.0,
